2017-09-22 09:32:17.878 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/cabinetSet/updateCabinet1]}" onto public java.lang.Integer com.micropower.manager.controller.admin.CabinetSetController.updateAlarmThreshold1(java.lang.String)
2017-09-22 09:32:17.881 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/schedule]}" onto public java.lang.String com.micropower.manager.controller.admin.DataParseController.schedule(java.lang.Integer)
2017-09-22 09:32:17.881 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/getTHinfo]}" onto public java.util.Map<java.lang.String, java.util.List> com.micropower.manager.controller.admin.DataParseController.getTHinfo(java.lang.Integer)
2017-09-22 09:32:17.881 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/allinfo]}" onto public java.util.Map<java.lang.String, java.lang.String> com.micropower.manager.controller.admin.DataParseController.allinfo(javax.servlet.http.HttpServletRequest)
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/delete]}" onto public java.lang.Integer com.micropower.manager.controller.admin.DeviceController.delete(java.lang.Integer)
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/list]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.micropower.manager.controller.admin.DeviceController.list()
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/getDeviceById]}" onto public com.micropower.manager.model.pojo.DevicePojo com.micropower.manager.controller.admin.DeviceController.getDeviceById(java.lang.Integer)
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/toadd]}" onto public java.util.Map<java.lang.String, java.util.List<com.micropower.manager.model.po.Warntimeperiod>> com.micropower.manager.controller.admin.DeviceController.toadd()
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/saveedit]}" onto public java.lang.Integer com.micropower.manager.controller.admin.DeviceController.saveedit(com.micropower.manager.model.po.Device)
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/saveadd]}" onto public java.lang.Integer com.micropower.manager.controller.admin.DeviceController.saveadd(com.micropower.manager.model.po.Device)
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/getdevicepojolist]}" onto public java.util.List<com.micropower.manager.model.pojo.DevicePojo> com.micropower.manager.controller.admin.DeviceController.getdevicepojolist()
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/getdevicepojoselflist]}" onto public java.util.List<com.micropower.manager.model.pojo.DevicePojo> com.micropower.manager.controller.admin.DeviceController.getdevicepojoselflist()
2017-09-22 09:32:17.885 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/device/pauseDeviceWarnConfig]}" onto public java.lang.Integer com.micropower.manager.controller.admin.DeviceController.pauseDeviceWarnConfig(java.lang.Integer,java.lang.Integer)
2017-09-22 09:32:17.889 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/labor/add]}" onto public java.lang.Integer com.micropower.manager.controller.admin.LaborController.add(com.micropower.manager.model.po.User)
2017-09-22 09:32:17.889 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/labor/delete]}" onto public java.lang.Integer com.micropower.manager.controller.admin.LaborController.delete(java.lang.Integer)
2017-09-22 09:32:17.889 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/labor/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.admin.LaborController.saveEdit(com.micropower.manager.model.po.User)
2017-09-22 09:32:17.890 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/labor/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.admin.LaborController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-22 09:32:17.890 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/labor/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.admin.LaborController.page(com.micropower.manager.common.EasyPage)
2017-09-22 09:32:17.890 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/reportstatus/getException]}" onto public com.micropower.manager.model.pojo.ReportstatusPojo com.micropower.manager.controller.admin.ReportstatusController.getException(java.lang.String)
2017-09-22 09:32:17.891 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/reportstatus/deletereportbyid]}" onto public java.lang.Integer com.micropower.manager.controller.admin.ReportstatusController.deletereportbyid(java.lang.Integer)
2017-09-22 09:32:17.891 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/reportstatus/initReport]}" onto public java.util.List<com.micropower.manager.model.po.Reportstatus> com.micropower.manager.controller.admin.ReportstatusController.initReport()
2017-09-22 09:32:17.895 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/reportstatus/getStatusmy]}" onto public com.micropower.manager.model.pojo.ReportstatusPojo com.micropower.manager.controller.admin.ReportstatusController.getStatusmy(java.lang.String)
2017-09-22 09:32:17.897 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/saveconfig/update]}" onto public java.lang.Integer com.micropower.manager.controller.admin.SaveConfigController.update(com.micropower.manager.model.po.Saveconfig)
2017-09-22 09:32:17.897 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/saveconfig/list]}" onto public java.util.List<com.micropower.manager.model.po.Saveconfig> com.micropower.manager.controller.admin.SaveConfigController.list()
2017-09-22 09:32:17.898 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/saveconfig/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.admin.SaveConfigController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-22 09:32:17.898 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/saveconfig/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.admin.SaveConfigController.page(com.micropower.manager.common.EasyPage)
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/index]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.index()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/keySet]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.keySet()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/report]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.report()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/huanj]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.huanj()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/policeSet]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.policeSet()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/caseSet]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.caseSet()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/powerSet]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.powerSet()
2017-09-22 09:32:17.900 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/jizu]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.jizu()
2017-09-22 09:32:17.901 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/setTimt]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.setTimt()
2017-09-22 09:32:17.901 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/evenR]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.evenR()
2017-09-22 09:32:17.901 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/evenC]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.evenC()
2017-09-22 09:32:17.901 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/userSet]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.userSet()
2017-09-22 09:32:17.901 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/huanjing]}" onto public java.lang.String com.micropower.manager.controller.admin.ToUIController.huanjing()
2017-09-22 09:32:17.904 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/save]}" onto public java.lang.Integer com.micropower.manager.controller.admin.UserController.add(com.micropower.manager.model.po.User,java.lang.String)
2017-09-22 09:32:17.904 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/delete]}" onto public java.lang.Integer com.micropower.manager.controller.admin.UserController.delete(java.lang.Integer)
2017-09-22 09:32:17.905 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/list]}" onto public java.util.List<com.micropower.manager.model.pojo.UserPojo> com.micropower.manager.controller.admin.UserController.list()
2017-09-22 09:32:17.905 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/listrole]}" onto public java.util.List<com.micropower.manager.model.po.Role> com.micropower.manager.controller.admin.UserController.listrole()
2017-09-22 09:32:17.905 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.admin.UserController.saveEdit(com.micropower.manager.model.po.User)
2017-09-22 09:32:17.906 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.admin.UserController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-22 09:32:17.906 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/listusers]}" onto public java.util.List<com.micropower.manager.model.po.User> com.micropower.manager.controller.admin.UserController.listusers()
2017-09-22 09:32:17.906 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/user/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.admin.UserController.page(com.micropower.manager.common.EasyPage)
2017-09-22 09:32:17.908 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/delete]}" onto public java.lang.Integer com.micropower.manager.controller.admin.WarnLogController.delete(java.lang.Integer)
2017-09-22 09:32:17.909 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/list]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.admin.WarnLogController.list(javax.servlet.http.HttpServletRequest,com.micropower.manager.common.EasyPage)
2017-09-22 09:32:17.910 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/saveRepair]}" onto public java.lang.Integer com.micropower.manager.controller.admin.WarnLogController.saveRepair(com.micropower.manager.model.po.Warnlog)
2017-09-22 09:32:17.910 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/historyWarnlog]}" onto public java.util.List<com.micropower.manager.model.po.Warnlog> com.micropower.manager.controller.admin.WarnLogController.historyWarnlog()
2017-09-22 09:32:17.910 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/getwarninfo]}" onto public java.lang.String com.micropower.manager.controller.admin.WarnLogController.getwarninfo(javax.servlet.http.HttpServletRequest)
2017-09-22 09:32:17.910 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/getWarntype]}" onto public java.util.List<com.micropower.manager.model.po.Warntype> com.micropower.manager.controller.admin.WarnLogController.getWarntype()
2017-09-22 09:32:17.910 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/currentWarnlog]}" onto public java.util.List<com.micropower.manager.model.po.Warnlog> com.micropower.manager.controller.admin.WarnLogController.currentWarnlog()
2017-09-22 09:32:17.910 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/initwarntype]}" onto public java.util.List<com.micropower.manager.model.po.Warntype> com.micropower.manager.controller.admin.WarnLogController.initwarntype()
2017-09-22 09:32:17.911 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.admin.WarnLogController.page(javax.servlet.http.HttpServletRequest,com.micropower.manager.common.EasyPage)
2017-09-22 09:32:17.911 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/bjm/warnlog/updateWarnLogStatus]}" onto public java.lang.Integer com.micropower.manager.controller.admin.WarnLogController.updateWarnLogStatus(javax.servlet.http.HttpServletRequest)
2017-09-22 09:32:17.912 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/warntimeperiod/add]}" onto public java.lang.Integer com.micropower.manager.controller.admin.WarnTimePeriodController.add(com.micropower.manager.model.po.Warntimeperiod)
2017-09-22 09:32:17.912 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/warntimeperiod/delete]}" onto public java.lang.Integer com.micropower.manager.controller.admin.WarnTimePeriodController.delete(java.lang.Integer)
2017-09-22 09:32:17.912 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/warntimeperiod/list]}" onto public java.util.List<com.micropower.manager.model.po.Warntimeperiod> com.micropower.manager.controller.admin.WarnTimePeriodController.list()
2017-09-22 09:32:17.912 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/warntimeperiod/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.admin.WarnTimePeriodController.saveEdit(com.micropower.manager.model.pojo.WarntimeperiodPojo)
2017-09-22 09:32:17.912 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/warntimeperiod/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.admin.WarnTimePeriodController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-22 09:32:17.912 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jm/warntimeperiod/listpojo]}" onto public java.util.List<com.micropower.manager.model.pojo.WarntimeperiodPojo> com.micropower.manager.controller.admin.WarnTimePeriodController.listpojo()
2017-09-22 09:32:17.914 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/monitorno/logo]}" onto public java.lang.String com.micropower.manager.controller.LoginController.login(org.springframework.ui.Model)
2017-09-22 09:32:17.914 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/monitorno/login]}" onto public java.lang.String com.micropower.manager.controller.LoginController.login(javax.servlet.http.HttpServletRequest,com.micropower.manager.model.po.User,org.springframework.ui.Model)
2017-09-22 09:32:18.542 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@70beb599: startup date [Fri Sep 22 09:32:14 CST 2017]; root of context hierarchy
2017-09-22 09:32:19.981 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@70beb599: startup date [Fri Sep 22 09:32:14 CST 2017]; root of context hierarchy
2017-09-22 09:32:20.792 [main] INFO  org.springframework.web.servlet.view.velocity.VelocityConfigurer - ClasspathResourceLoader with name 'springMacro' added to configured VelocityEngine
2017-09-22 09:32:20.949 [main] INFO  org.springframework.web.servlet.view.velocity.VelocityViewResolver - Using VelocityToolboxView instead of default VelocityView due to specified toolboxConfigLocation
2017-09-22 09:32:21.053 [main] INFO  org.springframework.mock.web.MockServletContext - Initializing Spring FrameworkServlet ''
2017-09-22 09:32:21.053 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - FrameworkServlet '': initialization started
2017-09-22 09:32:21.073 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - FrameworkServlet '': initialization completed in 20 ms
2017-09-22 09:32:21.726 [Thread-3] INFO  org.springframework.web.context.support.GenericWebApplicationContext - Closing org.springframework.web.context.support.GenericWebApplicationContext@70beb599: startup date [Fri Sep 22 09:32:14 CST 2017]; root of context hierarchy
2017-09-22 09:32:21.732 [Thread-3] INFO  org.springframework.cache.ehcache.EhCacheManagerFactoryBean - Shutting down EhCache CacheManager
2017-09-22 09:32:21.747 [Thread-3] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'qbScheduler'
