2017-09-17 17:23:32.350 [main] INFO  org.springframework.test.context.web.WebTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DependencyInjectionTestExecutionListener@5fdba6f9]
2017-09-17 17:23:32.589 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\code\monitor\trunk\monitor\target\classes\META-INF\spring\app-dataSource.xml]
2017-09-17 17:23:32.741 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\code\monitor\trunk\monitor\target\classes\META-INF\spring\app-framework.xml]
2017-09-17 17:23:32.919 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:src/main/webapp/WEB-INF/webmvc-servlet.xml]
2017-09-17 17:23:33.223 [main] INFO  org.springframework.web.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@70beb599: startup date [Sun Sep 17 17:23:33 CST 2017]; root of context hierarchy
2017-09-17 17:23:33.517 [main] INFO  com.lycheeframework.core.common.placeholder.CustomPlaceholder - Local Mac Address is: 408d5cec61f0
2017-09-17 17:23:33.676 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService  'qbScheduler'
2017-09-17 17:23:33.677 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'qbScheduler' of type [class org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-09-17 17:23:35.044 [main] INFO  org.springframework.cache.ehcache.EhCacheManagerFactoryBean - Initializing EhCache CacheManager
2017-09-17 17:23:35.917 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/source/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
2017-09-17 17:23:35.942 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/source/**] onto handler 'resourceHttpRequestHandler'
2017-09-17 17:23:35.987 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/alarmthreshold/updateAlarmThreshold]}" onto public java.lang.Integer com.micropower.manager.controller.AlarmthresholdController.updateAlarmThreshold(com.micropower.manager.model.po.Alarmthreshold)
2017-09-17 17:23:35.988 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/alarmthreshold/recoverDefault]}" onto public java.lang.Integer com.micropower.manager.controller.AlarmthresholdController.recoverDefault()
2017-09-17 17:23:35.988 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/alarmthreshold/queryOnlyOne]}" onto public com.micropower.manager.model.po.Alarmthreshold com.micropower.manager.controller.AlarmthresholdController.queryOnlyOne()
2017-09-17 17:23:35.989 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/allinfo]}" onto public java.util.Map<java.lang.String, java.lang.String> com.micropower.manager.controller.DataParseController.allinfo(javax.servlet.http.HttpServletRequest)
2017-09-17 17:23:35.990 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/getTHinfo]}" onto public java.util.Map<java.lang.String, java.util.List> com.micropower.manager.controller.DataParseController.getTHinfo(java.lang.Integer)
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/delete]}" onto public java.lang.Integer com.micropower.manager.controller.DeviceController.delete(java.lang.Integer)
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/list]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.micropower.manager.controller.DeviceController.list()
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/getdevicepojoselflist]}" onto public java.util.List<com.micropower.manager.model.pojo.DevicePojo> com.micropower.manager.controller.DeviceController.getdevicepojoselflist()
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/pauseDeviceWarnConfig]}" onto public java.lang.Integer com.micropower.manager.controller.DeviceController.pauseDeviceWarnConfig(java.lang.Integer,java.lang.Integer)
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/getdevicepojolist]}" onto public java.util.List<com.micropower.manager.model.pojo.DevicePojo> com.micropower.manager.controller.DeviceController.getdevicepojolist()
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/saveadd]}" onto public java.lang.Integer com.micropower.manager.controller.DeviceController.saveadd(com.micropower.manager.model.po.Device)
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/getDeviceById]}" onto public com.micropower.manager.model.pojo.DevicePojo com.micropower.manager.controller.DeviceController.getDeviceById(java.lang.Integer)
2017-09-17 17:23:35.994 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/saveedit]}" onto public java.lang.Integer com.micropower.manager.controller.DeviceController.saveedit(com.micropower.manager.model.po.Device)
2017-09-17 17:23:35.995 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/device/toadd]}" onto public java.util.Map<java.lang.String, java.util.List<com.micropower.manager.model.po.Warntimeperiod>> com.micropower.manager.controller.DeviceController.toadd()
2017-09-17 17:23:36.003 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/labor/add]}" onto public java.lang.Integer com.micropower.manager.controller.LaborController.add(com.micropower.manager.model.po.User)
2017-09-17 17:23:36.003 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/labor/delete]}" onto public java.lang.Integer com.micropower.manager.controller.LaborController.delete(java.lang.Integer)
2017-09-17 17:23:36.003 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/labor/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.LaborController.page(com.micropower.manager.common.EasyPage)
2017-09-17 17:23:36.003 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/labor/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.LaborController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-17 17:23:36.003 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/labor/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.LaborController.saveEdit(com.micropower.manager.model.po.User)
2017-09-17 17:23:36.004 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/saveconfig/update]}" onto public java.lang.Integer com.micropower.manager.controller.SaveConfigController.update(com.micropower.manager.model.po.Saveconfig)
2017-09-17 17:23:36.004 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/saveconfig/list]}" onto public java.util.List<com.micropower.manager.model.po.Saveconfig> com.micropower.manager.controller.SaveConfigController.list()
2017-09-17 17:23:36.005 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/saveconfig/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.SaveConfigController.page(com.micropower.manager.common.EasyPage)
2017-09-17 17:23:36.005 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/saveconfig/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.SaveConfigController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-17 17:23:36.009 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/threshold/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.ThresholdController.page(com.micropower.manager.common.EasyPage)
2017-09-17 17:23:36.009 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/threshold/recoverDefault]}" onto public java.lang.Integer com.micropower.manager.controller.ThresholdController.recoverDefault(java.lang.Integer)
2017-09-17 17:23:36.009 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/threshold/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.ThresholdController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-17 17:23:36.009 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/threshold/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.ThresholdController.saveEdit(com.micropower.manager.model.po.Threshold)
2017-09-17 17:23:36.010 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/index]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.index()
2017-09-17 17:23:36.010 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/keySet]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.keySet()
2017-09-17 17:23:36.010 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/report]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.report()
2017-09-17 17:23:36.010 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/huanjing]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.huanjing()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/jizu]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.jizu()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/evenC]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.evenC()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/powerSet]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.powerSet()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/huanj]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.huanj()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/policeSet]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.policeSet()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/evenR]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.evenR()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/setTimt]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.setTimt()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/userSet]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.userSet()
2017-09-17 17:23:36.011 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/caseSet]}" onto public java.lang.String com.micropower.manager.controller.ToUIController.caseSet()
2017-09-17 17:23:36.013 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/save]}" onto public java.lang.Integer com.micropower.manager.controller.UserController.add(com.micropower.manager.model.po.User,java.lang.String)
2017-09-17 17:23:36.013 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/delete]}" onto public java.lang.Integer com.micropower.manager.controller.UserController.delete(java.lang.Integer)
2017-09-17 17:23:36.013 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/list]}" onto public java.util.List<com.micropower.manager.model.pojo.UserPojo> com.micropower.manager.controller.UserController.list()
2017-09-17 17:23:36.013 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.UserController.page(com.micropower.manager.common.EasyPage)
2017-09-17 17:23:36.013 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.UserController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-17 17:23:36.013 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.UserController.saveEdit(com.micropower.manager.model.po.User)
2017-09-17 17:23:36.014 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/listrole]}" onto public java.util.List<com.micropower.manager.model.po.Role> com.micropower.manager.controller.UserController.listrole()
2017-09-17 17:23:36.014 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/listusers]}" onto public java.util.List<com.micropower.manager.model.po.User> com.micropower.manager.controller.UserController.listusers()
2017-09-17 17:23:36.018 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warnlog/delete]}" onto public java.lang.Integer com.micropower.manager.controller.WarnLogController.delete(java.lang.Integer)
2017-09-17 17:23:36.018 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warnlog/list]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.WarnLogController.list(javax.servlet.http.HttpServletRequest,com.micropower.manager.common.EasyPage)
2017-09-17 17:23:36.018 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warnlog/page]}" onto public com.lycheeframework.core.cmp.api.http.GsonData com.micropower.manager.controller.WarnLogController.page(javax.servlet.http.HttpServletRequest,com.micropower.manager.common.EasyPage)
2017-09-17 17:23:36.018 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warnlog/getwarninfo]}" onto public java.lang.String com.micropower.manager.controller.WarnLogController.getwarninfo(javax.servlet.http.HttpServletRequest)
2017-09-17 17:23:36.018 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warnlog/initwarntype]}" onto public java.util.List<com.micropower.manager.model.po.Warntype> com.micropower.manager.controller.WarnLogController.initwarntype()
2017-09-17 17:23:36.018 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warnlog/saveRepair]}" onto public java.lang.Integer com.micropower.manager.controller.WarnLogController.saveRepair(com.micropower.manager.model.po.Warnlog)
2017-09-17 17:23:36.019 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warntimeperiod/add]}" onto public java.lang.Integer com.micropower.manager.controller.WarnTimePeriodController.add(com.micropower.manager.model.po.Warntimeperiod)
2017-09-17 17:23:36.019 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warntimeperiod/delete]}" onto public java.lang.Integer com.micropower.manager.controller.WarnTimePeriodController.delete(java.lang.Integer)
2017-09-17 17:23:36.020 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warntimeperiod/list]}" onto public java.util.List<com.micropower.manager.model.po.Warntimeperiod> com.micropower.manager.controller.WarnTimePeriodController.list()
2017-09-17 17:23:36.020 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warntimeperiod/toEditUI]}" onto public java.lang.String com.micropower.manager.controller.WarnTimePeriodController.toEditUI(java.lang.Integer,org.springframework.ui.Model)
2017-09-17 17:23:36.020 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/warntimeperiod/saveEdit]}" onto public java.lang.Integer com.micropower.manager.controller.WarnTimePeriodController.saveEdit(com.micropower.manager.model.pojo.WarntimeperiodPojo)
