20170921000123	0.0 0.0 0.0 30.8 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000125	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000127	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000129	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000131	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000133	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000136	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000138	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000140	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000142	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000144	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000146	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000148	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000150	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000152	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000154	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000156	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000158	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000200	0.0 0.0 0.0 30.7 66.1 0 0 0 0 0 0 1 0 0 0 0
20170921000202	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000204	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000207	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000209	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000211	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000213	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000215	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000217	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000219	0.0 0.0 0.0 30.7 66.2 0 0 0 0 0 0 1 0 0 0 0
20170921000221	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000223	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000225	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000227	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000229	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000231	0.0 0.0 0.0 30.6 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000234	0.0 0.0 0.0 30.6 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000236	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000238	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000240	0.0 0.0 0.0 30.7 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000242	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000244	0.0 0.0 0.0 30.7 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000246	0.0 0.0 0.0 30.7 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000248	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000250	0.0 0.0 0.0 30.6 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000252	0.0 0.0 0.0 30.6 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000254	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000256	0.0 0.0 0.0 30.7 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000258	0.0 0.0 0.0 30.6 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000300	0.0 0.0 0.0 30.6 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000303	0.0 0.0 0.0 30.6 66.3 0 0 0 0 0 0 1 0 0 0 0
20170921000305	0.0 0.0 0.0 30.6 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000307	0.0 0.0 0.0 30.6 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000309	0.0 0.0 0.0 30.7 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000311	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000313	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000315	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000317	0.0 0.0 0.0 30.6 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000319	0.0 0.0 0.0 30.7 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000321	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000323	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000325	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000327	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000329	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000332	0.0 0.0 0.0 30.6 66.4 0 0 0 0 0 0 1 0 0 0 0
20170921000334	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000336	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000338	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000340	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000342	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000344	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000346	0.0 0.0 0.0 30.7 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000348	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000350	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000352	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000354	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000356	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000358	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000400	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000403	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000405	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000407	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000409	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000411	0.0 0.0 0.0 30.7 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000413	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000415	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000417	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000419	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000421	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000423	0.0 0.0 0.0 30.6 66.5 0 0 0 0 0 0 1 0 0 0 0
20170921000425	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000427	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000430	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000432	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000434	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000436	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000438	0.0 0.0 0.0 30.7 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000440	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000442	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000444	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000446	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000448	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000450	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000452	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000454	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000456	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000459	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000501	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000503	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000505	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000507	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000509	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000511	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000513	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000515	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000517	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000519	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000521	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000523	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000525	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000528	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000530	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000532	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000534	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000536	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000538	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000540	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000542	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000544	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000546	0.0 0.0 0.0 30.6 66.6 0 0 0 0 0 0 1 0 0 0 0
20170921000548	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000550	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000552	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000554	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000557	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000559	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000601	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000603	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000605	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000607	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000609	0.0 0.0 0.0 30.6 66.7 0 0 0 0 0 0 1 0 0 0 0
20170921000611	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000613	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000615	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000617	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000619	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000621	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000623	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000625	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000627	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000630	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000632	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000634	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000636	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000638	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000640	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000642	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000644	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000646	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000648	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000650	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000652	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000654	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000656	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000659	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000701	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000703	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000705	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000707	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000709	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000711	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000713	0.0 0.0 0.0 30.6 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000715	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000717	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000719	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000721	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000723	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000725	0.0 0.0 0.0 30.6 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000727	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000730	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000732	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000734	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000736	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000738	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000740	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000742	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000744	0.0 0.0 0.0 30.7 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000746	0.0 0.0 0.0 30.6 66.8 0 0 0 0 0 0 1 0 0 0 0
20170921000748	0.0 0.0 0.0 30.6 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000750	0.0 0.0 0.0 30.6 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000752	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000754	0.0 0.0 0.0 30.6 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000757	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000759	0.0 0.0 0.0 30.6 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000801	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000803	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000805	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000807	0.0 0.0 0.0 30.7 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000809	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000811	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000813	0.0 0.0 0.0 30.6 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000815	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000817	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000819	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000821	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000824	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000826	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000828	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000830	0.0 0.0 0.0 30.7 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000832	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000834	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000836	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000838	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000840	0.0 0.0 0.0 30.7 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921000842	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000844	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000846	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000848	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000850	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000853	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000855	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000857	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000859	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000901	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000903	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000905	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000907	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000909	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000911	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000913	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000915	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000917	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000919	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000922	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000924	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000926	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000928	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000930	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000932	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000934	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000936	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000938	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000940	0.0 0.0 0.0 30.7 67.1 0 0 0 0 0 0 1 0 0 0 0
20170921000942	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000944	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000946	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000948	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000951	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000953	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000955	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000957	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
20170921000959	0.0 0.0 0.0 30.7 66.9 0 0 0 0 0 0 1 0 0 0 0
20170921001001	0.0 0.0 0.0 30.7 67.0 0 0 0 0 0 0 1 0 0 0 0
