2017-09-14 18:27:48.300 [main] INFO  org.springframework.test.context.web.WebTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DependencyInjectionTestExecutionListener@5fdba6f9]
2017-09-14 18:27:48.548 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\code\monitor\trunk\monitor\target\classes\META-INF\spring\app-dataSource.xml]
2017-09-14 18:27:48.648 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\code\monitor\trunk\monitor\target\classes\META-INF\spring\app-framework.xml]
2017-09-14 18:27:48.867 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:src/main/webapp/WEB-INF/webmvc-servlet.xml]
2017-09-14 18:27:49.099 [main] INFO  org.springframework.web.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@70beb599: startup date [Thu Sep 14 18:27:49 CST 2017]; root of context hierarchy
2017-09-14 18:27:49.377 [main] INFO  com.lycheeframework.core.common.placeholder.CustomPlaceholder - Local Mac Address is: 408d5cec61f0
2017-09-14 18:27:49.556 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService  'qbScheduler'
2017-09-14 18:27:49.556 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'qbScheduler' of type [class org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-09-14 18:27:51.054 [main] INFO  org.springframework.cache.ehcache.EhCacheManagerFactoryBean - Initializing EhCache CacheManager
2017-09-14 18:27:51.994 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/source/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
2017-09-14 18:27:52.043 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/source/**] onto handler 'resourceHttpRequestHandler'
2017-09-14 18:27:52.089 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/getTHinfo]}" onto public java.util.Map<java.lang.String, java.util.List> com.micropower.manager.controller.DataParseController.getTHinfo(java.lang.Integer)
2017-09-14 18:27:52.090 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/data/allinfo]}" onto public java.util.Map<java.lang.String, java.lang.String> com.micropower.manager.controller.DataParseController.allinfo(javax.servlet.http.HttpServletRequest)
